"user","timestamp","x","y","z"
"Jacob.Clayton@test.com","1655564461180","-1.0","-1.0","-1.0"
"Jacob.Clayton@test.com","1655564455648","1.0","1.0","-1.0"
"Jacob.Clayton@test.com","1655564505436","1.0","1.0","-1.0"
"Jacob.Clayton@test.com","1655564447350","-1.0","-1.0","-1.0"
"Jacob.Clayton@test.com","1655564488840","-1.0","-1.0","-1.0"
"Jacob.Clayton@test.com","1655564502670","-1.0","1.0","-1.0"
"Jane.Howard@test.com","1655564096216","1.0","1.0","-1.0"
"Jane.Howard@test.com","1655564137374","-1.0","1.0","-1.0"
"Jane.Howard@test.com","1655564169034","-1.0","-1.0","-1.0"
"Jane.Olson@test.com","1655564477406","1.0","-1.0","-1.0"
"Jane.Olson@test.com","1655564463741","1.0","1.0","-1.0"
"Jane.Olson@test.com","1655564430945","-1.0","1.0","-1.0"
"Jane.Olson@test.com","1655564439144","-1.0","1.0","-1.0"
"Jane.Olson@test.com","1655564485605","-1.0","-1.0","-1.0"
"Jane.Olson@test.com","1655564436411","-1.0","-1.0","-1.0"
"Jaya.Clayton@test.com","1655564408943","1.0","-1.0","-1.0"
"Jaya.Clayton@test.com","1655564479737","1.0","1.0","-1.0"
"Jaya.Clayton@test.com","1655564444340","-1.0","-1.0","-1.0"
"Jaya.Clayton@test.com","1655564401077","-1.0","1.0","-1.0"
"Jaya.Clayton@test.com","1655564448273","-1.0","-1.0","-1.0"
"Jaya.Clayton@test.com","1655564467938","-1.0","-1.0","-1.0"
"Jaya.Clayton@test.com","1655564448273","1.0","-1.0","-1.0"
"Liz.Harris@test.com","1655563959343","1.0","1.0","-1.0"
"Liz.Harris@test.com","1655563965075","1.0","-1.0","-1.0"
"Liz.Harris@test.com","1655564013797","1.0","1.0","-1.0"
"Liz.Harris@test.com","1655563982271","1.0","-1.0","-1.0"
"Neeraj.Huey@test.com","1655564157758","1.0","-1.0","-1.0"
"Neeraj.Phillips@test.com","1655564031973","-1.0","-1.0","-1.0"
"Neeraj.Phillips@test.com","1655564018173","1.0","1.0","-1.0"
"Neeraj.Phillips@test.com","1655563988273","1.0","-1.0","-1.0"
"Sean.Olson@test.com","1655564447115","-1.0","1.0","-1.0"
"Sean.Olson@test.com","1655564436816","-1.0","-1.0","-1.0"
"Sean.Olson@test.com","1655564450548","1.0","1.0","-1.0"
"Sean.Olson@test.com","1655564378455","1.0","-1.0","-1.0"
"Spencer.Hansen@test.com","1655564415864","1.0","1.0","-1.0"
"Spencer.Hansen@test.com","1655564434694","1.0","-1.0","-1.0"
"Chris.Wu@test.com","1655564489168","1.0","1.0","-1.0"
"Chris.Wu@test.com","1655564437610","-1.0","-1.0","-1.0"
"Chris.Wu@test.com","1655564374154","-1.0","-1.0","-1.0"
"Craig.Sanchez@test.com","1655564006557","-1.0","1.0","-1.0"
"Danny.Lincoln@test.com","1655562036865","1.0","1.0","-1.0"
"Danny.Lincoln@test.com","1655561986165","-1.0","-1.0","-1.0"
"Danny.Lincoln@test.com","1655562013465","-1.0","1.0","-1.0"
"David.Doshi@test.com","1655562627506","-1.0","1.0","-1.0"
"David.Doshi@test.com","1655562613341","-1.0","1.0","-1.0"
"David.Doshi@test.com","1655562636005","-1.0","-1.0","-1.0"
"David.Doshi@test.com","1655562604842","1.0","1.0","-1.0"
"David.Doshi@test.com","1655562602009","-1.0","1.0","-1.0"
"David.Doshi@test.com","1655562624673","-1.0","-1.0","-1.0"
"David.Doshi@test.com","1655562607675","1.0","1.0","-1.0"
"David.Doshi@test.com","1655562587844","-1.0","-1.0","-1.0"
"David.Gonzalez@test.com","1655564486760","1.0","1.0","-1.0"
"David.Gonzalez@test.com","1655564459634","-1.0","1.0","-1.0"
"David.Gonzalez@test.com","1655564506488","-1.0","-1.0","-1.0"
"David.Gonzalez@test.com","1655564508954","1.0","-1.0","-1.0"
"Eric.Sanchez@test.com","1655564136229","1.0","-1.0","-1.0"
"Eric.Sanchez@test.com","1655564183353","1.0","-1.0","-1.0"
"Eric.Sanchez@test.com","1655564169889","-1.0","-1.0","-1.0"
"Eric.Sanchez@test.com","1655564206915","-1.0","1.0","-1.0"
"Eric.Sanchez@test.com","1655564196817","-1.0","-1.0","-1.0"
"Eric.Sanchez@test.com","1655564200183","-1.0","1.0","-1.0"
"Eric.Sanchez@test.com","1655564176621","1.0","-1.0","-1.0"
"Eric.Sanchez@test.com","1655564173255","-1.0","1.0","-1.0"
"Eric.Sanchez@test.com","1655564193451","-1.0","1.0","-1.0"
"Gail.Clark@test.com","1655564369018","1.0","1.0","-1.0"
"Gail.Clark@test.com","1655564396018","1.0","-1.0","-1.0"
"Gail.Clark@test.com","1655564409518","1.0","-1.0","-1.0"
"Gail.Clark@test.com","1655564433818","-1.0","-1.0","-1.0"
"Jason.Jackson@test.com","1655564388940","1.0","-1.0","-1.0"
"Jason.Jackson@test.com","1655564419868","1.0","1.0","-1.0"
"Jason.Jackson@test.com","1655564473992","-1.0","1.0","-1.0"
"Jason.Jackson@test.com","1655564450796","1.0","-1.0","-1.0"
"Jerry.Smith@test.com","1655564418358","1.0","-1.0","-1.0"
"Jerry.Smith@test.com","1655564461744","-1.0","-1.0","-1.0"
"Jerry.Smith@test.com","1655564416292","-1.0","-1.0","-1.0"
"Jerry.Smith@test.com","1655564470008","1.0","1.0","-1.0"
"Jerry.Smith@test.com","1655564451414","1.0","1.0","-1.0"
"Jerry.Smith@test.com","1655564467942","1.0","-1.0","-1.0"
"Jerry.Smith@test.com","1655564422490","1.0","-1.0","-1.0"
"Jerry.Smith@test.com","1655564449348","1.0","1.0","-1.0"
"John.Spencer@test.com","1655564119626","1.0","-1.0","-1.0"
"John.Spencer@test.com","1655564101461","1.0","-1.0","-1.0"
"John.Spencer@test.com","1655564141424","-1.0","1.0","-1.0"
"John.Spencer@test.com","1655564105094","1.0","1.0","-1.0"
"Larry.Gonzalez@test.com","1655564447436","1.0","1.0","-1.0"
"Larry.Gonzalez@test.com","1655564411436","1.0","1.0","-1.0"
"Larry.Gonzalez@test.com","1655564375436","1.0","1.0","-1.0"
"Larry.Gonzalez@test.com","1655564451436","1.0","-1.0","-1.0"
"Larry.Gonzalez@test.com","1655564411436","-1.0","1.0","-1.0"
"Liz.Clark@test.com","1655564163643","1.0","1.0","-1.0"
"Liz.Clark@test.com","1655564119885","-1.0","-1.0","-1.0"
"Liz.Clark@test.com","1655564150179","-1.0","1.0","-1.0"
"Liz.Clark@test.com","1655564146813","-1.0","-1.0","-1.0"
"Liz.Clark@test.com","1655564197303","1.0","1.0","-1.0"
"Liz.Khatib@test.com","1655564446969","1.0","1.0","-1.0"
"Liz.Khatib@test.com","1655564388069","1.0","-1.0","-1.0"
"Liz.Khatib@test.com","1655564443869","-1.0","1.0","-1.0"
"Liz.Sanchez@test.com","1655564144194","1.0","-1.0","-1.0"
"Liz.Sanchez@test.com","1655564129732","-1.0","-1.0","-1.0"
"Liz.Sanchez@test.com","1655564137996","-1.0","-1.0","-1.0"
"Liz.Sanchez@test.com","1655564156590","1.0","1.0","-1.0"
"Liz.Sanchez@test.com","1655564113204","-1.0","-1.0","-1.0"
"Liz.Sanchez@test.com","1655564158656","-1.0","-1.0","-1.0"
"Liz.Sanchez@test.com","1655564121468","-1.0","1.0","-1.0"
"Liz.Sanchez@test.com","1655564119402","1.0","1.0","-1.0"
"Liz.Sanchez@test.com","1655564135930","1.0","-1.0","-1.0"
"Liz.Sanchez@test.com","1655564160722","-1.0","1.0","-1.0"
"Liz.Smith@test.com","1655564490381","1.0","-1.0","-1.0"
"Liz.Smith@test.com","1655564417581","-1.0","-1.0","-1.0"
"Liz.Smith@test.com","1655564427981","1.0","1.0","-1.0"
"Liz.Smith@test.com","1655564438381","-1.0","1.0","-1.0"
"Liz.Smith@test.com","1655564485181","1.0","1.0","-1.0"
"Liz.Smith@test.com","1655564443581","1.0","1.0","-1.0"
"Santosh.Wu@test.com","1655564445965","1.0","-1.0","-1.0"
"Santosh.Wu@test.com","1655564411865","1.0","-1.0","-1.0"
"Santosh.Wu@test.com","1655564476965","1.0","-1.0","-1.0"
"Spencer.Aristotle@test.com","1655564112542","-1.0","1.0","-1.0"
"Spencer.Aristotle@test.com","1655564081614","-1.0","-1.0","-1.0"
"Spencer.Aristotle@test.com","1655564120274","1.0","1.0","-1.0"
"Spencer.Aristotle@test.com","1655564089346","-1.0","1.0","-1.0"
"Spencer.Aristotle@test.com","1655564124140","-1.0","-1.0","-1.0"
"Spencer.Aristotle@test.com","1655564077748","-1.0","-1.0","-1.0"
"Spencer.Doshi@test.com","1655564114442","1.0","-1.0","-1.0"
"Spencer.Doshi@test.com","1655564100112","-1.0","-1.0","-1.0"
"Spencer.Habschied@test.com","1655564454761","-1.0","-1.0","-1.0"
"Spencer.Habschied@test.com","1655564368235","1.0","1.0","-1.0"
"Spencer.Habschied@test.com","1655564399699","-1.0","-1.0","-1.0"
"Spencer.Habschied@test.com","1655564387900","-1.0","-1.0","-1.0"
"Spencer.Habschied@test.com","1655564403632","1.0","1.0","-1.0"
"Travis.Fibonnaci@test.com","1655564450863","-1.0","-1.0","-1.0"
"Travis.Fibonnaci@test.com","1655564428463","-1.0","1.0","-1.0"
"Travis.Fibonnaci@test.com","1655564459263","1.0","1.0","-1.0"
"Travis.Fibonnaci@test.com","1655564434063","-1.0","-1.0","-1.0"
"Ashley.Davis@test.com","1655564199953","1.0","-1.0","-1.0"
"Ashley.Davis@test.com","1655564207819","1.0","-1.0","-1.0"
"Ashley.Davis@test.com","1655564207819","-1.0","1.0","-1.0"
"Ashley.Davis@test.com","1655564196020","-1.0","1.0","-1.0"
"Ben.Davis@test.com","1655564206014","1.0","1.0","-1.0"
"Ben.Davis@test.com","1655564190950","-1.0","-1.0","-1.0"
"Ben.Davis@test.com","1655564187184","1.0","1.0","-1.0"
"Ben.Davis@test.com","1655564153290","-1.0","1.0","-1.0"
"Ben.Davis@test.com","1655564141992","-1.0","1.0","-1.0"
"Ben.Davis@test.com","1655564153290","-1.0","-1.0","-1.0"
"Ben.Davis@test.com","1655564134460","1.0","1.0","-1.0"
"Bobby.Khatib@test.com","1655563979586","-1.0","-1.0","-1.0"
"Bobby.Khatib@test.com","1655564015842","-1.0","1.0","-1.0"
"Christina.Clayton@test.com","1655564466107","-1.0","1.0","-1.0"
"Christina.Clayton@test.com","1655564455443","1.0","-1.0","-1.0"
"Dan.Huey@test.com","1655564465986","1.0","-1.0","-1.0"
"Dan.Huey@test.com","1655564412666","-1.0","1.0","-1.0"
"Dan.Huey@test.com","1655564436660","-1.0","-1.0","-1.0"
"Dan.Huey@test.com","1655564463320","-1.0","1.0","-1.0"
"Dan.Huey@test.com","1655564428662","1.0","-1.0","-1.0"
"Dan.Huey@test.com","1655564449990","1.0","1.0","-1.0"
"Dan.Huey@test.com","1655564481982","1.0","-1.0","-1.0"
"Danny.Fibonnaci@test.com","1655564414790","-1.0","1.0","-1.0"
"Danny.Fibonnaci@test.com","1655564458518","-1.0","-1.0","-1.0"
"Danny.Fibonnaci@test.com","1655564433921","1.0","1.0","-1.0"
"Danny.Fibonnaci@test.com","1655564450319","1.0","1.0","-1.0"
"Danny.Fibonnaci@test.com","1655564406591","1.0","1.0","-1.0"
"Danny.Sanchez@test.com","1655564403832","-1.0","1.0","-1.0"
"Danny.Sanchez@test.com","1655564453620","-1.0","-1.0","-1.0"
"Danny.Sanchez@test.com","1655564409364","1.0","-1.0","-1.0"
"Danny.Sanchez@test.com","1655564467450","-1.0","1.0","-1.0"
"Jerry.Jones@test.com","1655564501952","1.0","1.0","-1.0"
"Jerry.Jones@test.com","1655564504018","-1.0","1.0","-1.0"
"Jerry.Jones@test.com","1655564450302","-1.0","-1.0","-1.0"
"Jerry.Jones@test.com","1655564499886","1.0","-1.0","-1.0"
"Lyn.Doshi@test.com","1655564416452","-1.0","-1.0","-1.0"
"Lyn.Doshi@test.com","1655564456052","1.0","1.0","-1.0"
"Lyn.Doshi@test.com","1655564416452","1.0","1.0","-1.0"
"Lyn.Doshi@test.com","1655564425252","1.0","1.0","-1.0"
"Lyn.Doshi@test.com","1655564409852","-1.0","1.0","-1.0"
"Lyn.Doshi@test.com","1655564469252","1.0","1.0","-1.0"
"Lyn.Doshi@test.com","1655564453852","-1.0","-1.0","-1.0"
"Lyn.Doshi@test.com","1655564434052","1.0","-1.0","-1.0"
"Lyn.Doshi@test.com","1655564447252","-1.0","-1.0","-1.0"
"Manoj.Abram@test.com","1655564463105","1.0","1.0","-1.0"
"Manoj.Abram@test.com","1655564491599","-1.0","-1.0","-1.0"
"Neeraj.Davis@test.com","1655564478327","-1.0","1.0","-1.0"
"Neeraj.Davis@test.com","1655564441931","-1.0","1.0","-1.0"
"Neeraj.Davis@test.com","1655564454063","-1.0","-1.0","-1.0"
"Sarah.Hansen@test.com","1655564393302","-1.0","-1.0","-1.0"
"Sarah.Hansen@test.com","1655564363305","-1.0","-1.0","-1.0"
"Sarah.Hansen@test.com","1655564416633","1.0","1.0","-1.0"
"Sean.Jefferson@test.com","1655564472085","1.0","1.0","-1.0"
"Sean.Jefferson@test.com","1655564438425","1.0","1.0","-1.0"
"Sean.Jefferson@test.com","1655564512477","-1.0","1.0","-1.0"
"Sean.Jefferson@test.com","1655564445157","-1.0","1.0","-1.0"
"Sean.Jefferson@test.com","1655564488915","1.0","1.0","-1.0"
"Senthil.Howard@test.com","1655564384391","-1.0","-1.0","-1.0"
"Senthil.Howard@test.com","1655564400255","-1.0","-1.0","-1.0"
"Senthil.Howard@test.com","1655564376459","1.0","1.0","-1.0"
"Senthil.Howard@test.com","1655564348697","1.0","-1.0","-1.0"
"Spencer.Jones@test.com","1655564385151","-1.0","-1.0","-1.0"
"Spencer.Jones@test.com","1655564440607","1.0","-1.0","-1.0"
"Spencer.Jones@test.com","1655564468335","1.0","1.0","-1.0"
"Travis.Aristotle@test.com","1655563981084","1.0","1.0","-1.0"
"Travis.Aristotle@test.com","1655563965286","1.0","-1.0","-1.0"
"Travis.Aristotle@test.com","1655563994249","1.0","-1.0","-1.0"
"Travis.Aristotle@test.com","1655564004781","1.0","-1.0","-1.0"
"Travis.Aristotle@test.com","1655564020579","-1.0","1.0","-1.0"
"Travis.Aristotle@test.com","1655563970552","-1.0","1.0","-1.0"
"Travis.Aristotle@test.com","1655563962653","1.0","1.0","-1.0"
"Trevor.Jefferson@test.com","1655564422137","-1.0","-1.0","-1.0"
"Trevor.Jefferson@test.com","1655564451100","1.0","-1.0","-1.0"
"Trevor.Jefferson@test.com","1655564458999","-1.0","1.0","-1.0"
"Trevor.Wu@test.com","1655564407320","-1.0","-1.0","-1.0"
"Trevor.Wu@test.com","1655564447712","1.0","1.0","-1.0"
"Trevor.Wu@test.com","1655564434248","1.0","-1.0","-1.0"
"Trevor.Wu@test.com","1655564410686","1.0","1.0","-1.0"
"Trevor.Wu@test.com","1655564451078","-1.0","1.0","-1.0"
"Trevor.Wu@test.com","1655564403954","-1.0","-1.0","-1.0"
"Bobby.Wu@test.com","1655564480537","1.0","-1.0","-1.0"
"Bobby.Wu@test.com","1655564482570","1.0","-1.0","-1.0"
"Bobby.Wu@test.com","1655564508999","1.0","1.0","-1.0"
"Bobby.Wu@test.com","1655564460207","1.0","1.0","-1.0"
"Bobby.Wu@test.com","1655564498834","-1.0","1.0","-1.0"
"Bobby.Wu@test.com","1655564490702","-1.0","-1.0","-1.0"
"Chris.Smith@test.com","1655564165223","-1.0","-1.0","-1.0"
"Chris.Smith@test.com","1655564092563","1.0","1.0","-1.0"
"Chris.Smith@test.com","1655564194287","-1.0","-1.0","-1.0"
"Chris.Smith@test.com","1655564190654","-1.0","-1.0","-1.0"
"Christina.Harris@test.com","1655564469591","-1.0","1.0","-1.0"
"Christina.Harris@test.com","1655564489391","1.0","-1.0","-1.0"
"Christina.Harris@test.com","1655564473991","1.0","-1.0","-1.0"
"Christina.Harris@test.com","1655564454191","-1.0","1.0","-1.0"
"Christina.Harris@test.com","1655564467391","-1.0","-1.0","-1.0"
"Frank.Fibonnaci@test.com","1655564099434","-1.0","-1.0","-1.0"
"Frank.Fibonnaci@test.com","1655564093168","1.0","-1.0","-1.0"
"Frank.Fibonnaci@test.com","1655564137030","-1.0","1.0","-1.0"
"Frank.Fibonnaci@test.com","1655564118232","1.0","1.0","-1.0"
"Jane.Ahmed@test.com","1655564101988","-1.0","1.0","-1.0"
"Jane.Ahmed@test.com","1655564127288","1.0","1.0","-1.0"
"Jane.Ahmed@test.com","1655564138788","-1.0","-1.0","-1.0"
"Jane.Davis@test.com","1655564177863","-1.0","1.0","-1.0"
"Jane.Davis@test.com","1655564155465","-1.0","-1.0","-1.0"
"Jane.Davis@test.com","1655564200261","-1.0","1.0","-1.0"
"Jane.Davis@test.com","1655564192795","1.0","1.0","-1.0"
"Jane.Davis@test.com","1655564140533","1.0","-1.0","-1.0"
"Jane.Davis@test.com","1655564099470","1.0","-1.0","-1.0"
"Jason.Phillips@test.com","1655564468580","-1.0","1.0","-1.0"
"Jason.Phillips@test.com","1655564448316","1.0","-1.0","-1.0"
"Jason.Phillips@test.com","1655564463514","1.0","-1.0","-1.0"
"Jason.Phillips@test.com","1655564491377","1.0","-1.0","-1.0"
"Jerry.Jefferson@test.com","1655564086818","-1.0","1.0","-1.0"
"Jerry.Jefferson@test.com","1655564077620","1.0","-1.0","-1.0"
"Jerry.Jefferson@test.com","1655564123610","-1.0","-1.0","-1.0"
"John.Phillips@test.com","1655564423700","-1.0","1.0","-1.0"
"John.Phillips@test.com","1655564488861","1.0","-1.0","-1.0"
"John.Phillips@test.com","1655564400702","1.0","1.0","-1.0"
"John.Phillips@test.com","1655564469696","-1.0","-1.0","-1.0"
"Lyn.Sanchez@test.com","1655564431406","1.0","1.0","-1.0"
"Lyn.Sanchez@test.com","1655564477867","1.0","-1.0","-1.0"
"Lyn.Sanchez@test.com","1655564469668","1.0","-1.0","-1.0"
"Lyn.Sanchez@test.com","1655564466935","1.0","-1.0","-1.0"
"Lyn.Sanchez@test.com","1655564456003","-1.0","1.0","-1.0"
"Santosh.Mitra@test.com","1655564461272","1.0","-1.0","-1.0"
"Santosh.Mitra@test.com","1655564483136","1.0","-1.0","-1.0"
"Santosh.Mitra@test.com","1655564414811","-1.0","1.0","-1.0"
"Santosh.Mitra@test.com","1655564420277","1.0","1.0","-1.0"
"Santosh.Mitra@test.com","1655564431209","1.0","-1.0","-1.0"
"Santosh.Mitra@test.com","1655564461272","1.0","1.0","-1.0"
"Sean.Ahmed@test.com","1655564163565","1.0","1.0","-1.0"
"Sean.Ahmed@test.com","1655564118769","-1.0","1.0","-1.0"
"Sean.Ahmed@test.com","1655564185963","-1.0","-1.0","-1.0"
"Spencer.Davis@test.com","1655564415906","-1.0","-1.0","-1.0"
"Spencer.Davis@test.com","1655564452932","-1.0","1.0","-1.0"
"Spencer.Davis@test.com","1655564452932","1.0","1.0","-1.0"
"Spencer.Davis@test.com","1655564459664","-1.0","1.0","-1.0"
"Spencer.Davis@test.com","1655564392344","1.0","-1.0","-1.0"
"Spencer.Davis@test.com","1655564466396","-1.0","-1.0","-1.0"
"Spencer.Davis@test.com","1655564469762","-1.0","-1.0","-1.0"
"Spencer.Davis@test.com","1655564402442","1.0","-1.0","-1.0"
"Spencer.Davis@test.com","1655564432736","-1.0","-1.0","-1.0"
"Spencer.Davis@test.com","1655564436102","-1.0","-1.0","-1.0"
"Suresh.Spencer@test.com","1655564414785","1.0","-1.0","-1.0"
"Suresh.Spencer@test.com","1655564480785","1.0","1.0","-1.0"
"Suresh.Spencer@test.com","1655564503885","-1.0","-1.0","-1.0"
"Suresh.Spencer@test.com","1655564464285","1.0","1.0","-1.0"
"Suresh.Spencer@test.com","1655564437885","1.0","-1.0","-1.0"
"Suresh.Spencer@test.com","1655564470885","1.0","-1.0","-1.0"
"Angie.Jefferson@test.com","1655564467792","1.0","-1.0","-1.0"
"Angie.Jefferson@test.com","1655564478056","-1.0","1.0","-1.0"
"Angie.Jefferson@test.com","1655564454962","1.0","1.0","-1.0"
"Angie.Jefferson@test.com","1655564488320","-1.0","1.0","-1.0"
"Angie.Jefferson@test.com","1655564496018","-1.0","-1.0","-1.0"
"Angie.Jefferson@test.com","1655564480622","1.0","-1.0","-1.0"
"Angie.Jefferson@test.com","1655564465226","1.0","-1.0","-1.0"
"Ben.Mitra@test.com","1655564362658","1.0","1.0","-1.0"
"Ben.Mitra@test.com","1655564369858","-1.0","1.0","-1.0"
"Ben.Mitra@test.com","1655564431058","-1.0","1.0","-1.0"
"Ben.Mitra@test.com","1655564409458","1.0","-1.0","-1.0"
"Ben.Mitra@test.com","1655564427458","1.0","1.0","-1.0"
"Ben.Mitra@test.com","1655564373458","1.0","-1.0","-1.0"
"Ben.Mitra@test.com","1655564427458","-1.0","1.0","-1.0"
"Ben.Mitra@test.com","1655564387858","1.0","1.0","-1.0"
"Bobby.Jefferson@test.com","1655564424513","1.0","-1.0","-1.0"
"Bobby.Jefferson@test.com","1655564472003","1.0","-1.0","-1.0"
"Bobby.Spencer@test.com","1655564419219","-1.0","1.0","-1.0"
"Bobby.Spencer@test.com","1655564430118","-1.0","1.0","-1.0"
"Bobby.Spencer@test.com","1655564441017","1.0","1.0","-1.0"
"Danny.Jackson@test.com","1655564469282","-1.0","1.0","-1.0"
"Danny.Jackson@test.com","1655564479946","-1.0","1.0","-1.0"
"Danny.Jackson@test.com","1655564439956","1.0","-1.0","-1.0"
"Danny.Jackson@test.com","1655564506606","1.0","1.0","-1.0"
"Danny.Jackson@test.com","1655564447954","1.0","1.0","-1.0"
"Danny.Jackson@test.com","1655564437290","-1.0","1.0","-1.0"
"David.Aristotle@test.com","1655564123209","-1.0","1.0","-1.0"
"David.Aristotle@test.com","1655564111311","1.0","1.0","-1.0"
"David.Aristotle@test.com","1655564087515","-1.0","1.0","-1.0"
"David.Aristotle@test.com","1655564170801","1.0","1.0","-1.0"
"David.Aristotle@test.com","1655564099413","1.0","1.0","-1.0"
"David.Smith@test.com","1655564469761","1.0","1.0","-1.0"
"David.Smith@test.com","1655564480825","1.0","1.0","-1.0"
"David.Smith@test.com","1655564491889","1.0","1.0","-1.0"
"David.Smith@test.com","1655564461463","1.0","1.0","-1.0"
"David.Smith@test.com","1655564519549","1.0","1.0","-1.0"
"Eric.Fibonnaci@test.com","1655564484571","-1.0","1.0","-1.0"
"Eric.Fibonnaci@test.com","1655564441581","-1.0","-1.0","-1.0"
"Eric.Fibonnaci@test.com","1655564467375","-1.0","1.0","-1.0"
"Eric.Fibonnaci@test.com","1655564441581","-1.0","1.0","-1.0"
"Eric.Fibonnaci@test.com","1655564435849","-1.0","1.0","-1.0"
"Eric.Fibonnaci@test.com","1655564501767","-1.0","1.0","-1.0"
"Eric.Fibonnaci@test.com","1655564470241","1.0","1.0","-1.0"
"Eric.Fibonnaci@test.com","1655564481705","1.0","-1.0","-1.0"
"Eric.Fibonnaci@test.com","1655564487437","-1.0","-1.0","-1.0"
"Jason.Anderson@test.com","1655564148395","1.0","-1.0","-1.0"
"Jason.Anderson@test.com","1655564157095","1.0","-1.0","-1.0"
"Jason.Anderson@test.com","1655564130995","1.0","-1.0","-1.0"
"Jason.Anderson@test.com","1655564113595","1.0","-1.0","-1.0"
"Jerry.Wu@test.com","1655564476000","-1.0","1.0","-1.0"
"Jerry.Wu@test.com","1655564472100","-1.0","-1.0","-1.0"
"Jerry.Wu@test.com","1655564394100","-1.0","1.0","-1.0"
"Jerry.Wu@test.com","1655564401900","-1.0","-1.0","-1.0"
"Jerry.Wu@test.com","1655564464300","-1.0","-1.0","-1.0"
"Jerry.Wu@test.com","1655564421400","1.0","-1.0","-1.0"
"Larry.Spencer@test.com","1655563247636","-1.0","1.0","-1.0"
"Larry.Spencer@test.com","1655563291262","-1.0","-1.0","-1.0"
"Larry.Spencer@test.com","1655563275398","-1.0","1.0","-1.0"
"Larry.Spencer@test.com","1655563215908","-1.0","-1.0","-1.0"
"Larry.Spencer@test.com","1655563263500","1.0","-1.0","-1.0"
"Larry.Spencer@test.com","1655563243670","1.0","1.0","-1.0"
"Larry.Spencer@test.com","1655563176248","-1.0","-1.0","-1.0"
"Santosh.Smith@test.com","1655564456748","-1.0","1.0","-1.0"
"Senthil.Clayton@test.com","1655564215512","-1.0","1.0","-1.0"
"Senthil.Clayton@test.com","1655564199412","-1.0","1.0","-1.0"
"Senthil.Clayton@test.com","1655564171812","1.0","-1.0","-1.0"
"Senthil.Clayton@test.com","1655564160312","1.0","-1.0","-1.0"
"Ashley.Ahmed@test.com","1655564412190","-1.0","-1.0","-1.0"
"Ashley.Ahmed@test.com","1655564487544","-1.0","-1.0","-1.0"
"Ashley.Ahmed@test.com","1655564467714","-1.0","-1.0","-1.0"
"Ashley.Ahmed@test.com","1655564424088","1.0","-1.0","-1.0"
"Dan.Habschied@test.com","1655563290377","1.0","1.0","-1.0"
"Dan.Habschied@test.com","1655563235977","-1.0","-1.0","-1.0"
"Dan.Habschied@test.com","1655563212177","-1.0","-1.0","-1.0"
"Dan.Habschied@test.com","1655563269977","1.0","-1.0","-1.0"
"Dan.Habschied@test.com","1655563215577","1.0","-1.0","-1.0"
"Dan.Habschied@test.com","1655563198577","1.0","1.0","-1.0"
"Dan.Habschied@test.com","1655563208777","-1.0","1.0","-1.0"
"Edward.Olson@test.com","1655564451649","-1.0","-1.0","-1.0"
"Edward.Olson@test.com","1655564480249","-1.0","-1.0","-1.0"
"Edward.Olson@test.com","1655564482449","-1.0","-1.0","-1.0"
"Edward.Olson@test.com","1655564458249","-1.0","-1.0","-1.0"
"Edward.Olson@test.com","1655564436249","1.0","-1.0","-1.0"
"Edward.Olson@test.com","1655564462649","-1.0","-1.0","-1.0"
"Edward.Olson@test.com","1655564420849","1.0","1.0","-1.0"
"Edward.Olson@test.com","1655564449449","1.0","1.0","-1.0"
"Frank.Jones@test.com","1655564441145","-1.0","-1.0","-1.0"
"Frank.Jones@test.com","1655564416645","-1.0","1.0","-1.0"
"Frank.Jones@test.com","1655564378145","-1.0","-1.0","-1.0"
"Frank.Jones@test.com","1655564371145","-1.0","1.0","-1.0"
"Gail.Anandh@test.com","1655564503854","1.0","1.0","-1.0"
"Gail.Anandh@test.com","1655564507854","1.0","-1.0","-1.0"
"Gail.Anandh@test.com","1655564491854","-1.0","1.0","-1.0"
"Gail.Anandh@test.com","1655564467854","1.0","-1.0","-1.0"
"Gail.Anandh@test.com","1655564455854","-1.0","1.0","-1.0"
"Gail.Anandh@test.com","1655564459854","1.0","-1.0","-1.0"
"Gail.Anandh@test.com","1655564435854","1.0","-1.0","-1.0"
"Gail.Hansen@test.com","1655564443149","1.0","-1.0","-1.0"
"Gail.Howard@test.com","1655564494205","1.0","1.0","-1.0"
"Gail.Howard@test.com","1655564487405","1.0","-1.0","-1.0"
"Gail.Howard@test.com","1655564504405","1.0","-1.0","-1.0"
"Gail.Howard@test.com","1655564490805","1.0","-1.0","-1.0"
"Gail.Spencer@test.com","1655564441538","-1.0","1.0","-1.0"
"Gail.Spencer@test.com","1655564419938","-1.0","-1.0","-1.0"
"Gail.Spencer@test.com","1655564422638","-1.0","1.0","-1.0"
"Gail.Spencer@test.com","1655564457738","-1.0","-1.0","-1.0"
"Gail.Spencer@test.com","1655564473938","-1.0","1.0","-1.0"
"Gail.Spencer@test.com","1655564487438","1.0","-1.0","-1.0"
"Jason.Khatib@test.com","1655564424267","-1.0","-1.0","-1.0"
"Jason.Khatib@test.com","1655564488867","-1.0","1.0","-1.0"
"Jason.Khatib@test.com","1655564475267","1.0","-1.0","-1.0"
"Jason.Khatib@test.com","1655564441267","1.0","1.0","-1.0"
"Jason.Khatib@test.com","1655564468467","1.0","1.0","-1.0"
"Jaya.Ahmed@test.com","1655564104173","-1.0","-1.0","-1.0"
